1.0	18.746152	76.574426
2.0	38.174440999999995	59.327906999999996
3.0	32.029256	81.134772
4.0	39.696858	78.227744
5.0	25.24473	66.169135
6.0	18.030762	66.694923
7.0	37.772315	64.317832
8.0	18.591106	79.338675
9.0	34.924707	78.927627
10.0	26.983368	86.45898100000001
11.0	20.409861	70.67763000000001
12.0	23.843885999999998	74.33702199999999
13.0	61.743849	27.195621000000003
14.0	58.676775	36.429752
15.0	62.631701	41.980209
16.0	59.257716	48.460409000000006
17.0	46.899268	48.997899
18.0	57.829516000000005	42.516646
19.0	73.21816700000001	40.591044000000004
20.0	56.72628	41.062327
21.0	66.105085	26.876602000000002
22.0	46.938038	38.163099
23.0	72.74815799999999	36.448066
24.0	48.335531	35.458163
25.0	57.561704000000006	39.061545
26.0	63.193405000000006	46.638812
27.0	52.347595	61.584989
28.0	45.190391999999996	50.809501000000004
29.0	51.498355	33.994042
30.0	79.08857900000001	31.392405
31.0	75.574758	33.387931
32.0	72.546123	37.800536
33.0	63.33885	32.802861
34.0	48.804269	26.262843
35.0	67.049992	55.873005000000006
36.0	52.726189	38.599481
37.0	63.796558	35.752707
38.0	46.125714	49.321866
39.0	64.591953	44.546766999999996
40.0	53.704081	51.875087
41.0	21.920391	56.017716
42.0	42.722952	66.874054
43.0	36.558415999999994	62.321766000000004
44.0	48.107601	46.395927
45.0	56.186303	45.911949
46.0	50.503546	37.644283
47.0	42.500616	38.047459
48.0	51.703494	47.7934
49.0	42.713699	35.943666
50.0	59.078219999999995	38.938833
51.0	72.88584499999999	25.849817
52.0	64.471783	55.054770999999995
53.0	64.158511	43.290501
54.0	71.142569	44.065587
55.0	76.033897	38.115134000000005
56.0	63.277389	48.760261
57.0	53.536365	26.581366999999997
58.0	39.643609000000005	27.633508000000003
59.0	62.668034	27.723686999999998
60.0	51.249303000000005	44.360295
61.0	82.000928	26.221506
62.0	58.801469999999995	52.948378000000005
63.0	50.835625	48.031325
64.0	59.948055000000004	36.597733000000005
65.0	67.5197	29.920415000000002
66.0	48.368593	48.973904
67.0	55.834934	42.266015
68.0	60.22486800000001	58.105368000000006
69.0	55.46945600000001	40.081458000000005
70.0	43.88704	36.805539
71.0	64.647133	44.78477
72.0	63.406608	35.617062
73.0	65.956339	41.945261
74.0	51.970646	30.302012
75.0	70.91274399999999	27.745076
76.0	61.80065	25.283475
77.0	55.089481000000006	31.825670000000002
78.0	60.948896999999995	43.057572
79.0	54.29776700000001	40.927053
80.0	53.456213	56.564654000000004
81.0	68.158827	36.859558
82.0	38.740691	80.818501
83.0	39.841138	80.657303
84.0	62.37186	39.593378
85.0	82.094367	29.465705
86.0	63.181439000000005	34.564754
87.0	72.72081	38.210812
88.0	67.245496	45.553768
89.0	74.810608	42.665926
90.0	64.780293	46.897794
91.0	61.411366	39.965688
